Year, Month,PCE,NR_STRUC_Q,equip_q,RES_Q,INVTCHANGE_Q,exports_q,imports_q,GOV_Q,GDPDEF
2000,12,6979.1,330.7230191,769.4223617,478.7714092,-5.021117281,1106.734634,1512.466458,1879.27424,82.70589024
2001,1,7009.8,329.1833878,751.2539816,485.3995703,35.70831495,1105.499545,1526.55278,1897.282853,82.98201103
2001,2,7029.3,322.9470077,757.41646,492.3769815,-80.36519121,1103.08575,1459.701826,1908.57405,83.12517941
2001,3,7022.1,332.7298801,746.3581551,488.9528337,-47.23612602,1081.455356,1478.859516,1929.812957,83.23014119
2001,4,7036.2,329.0309488,715.1672154,500.9795843,31.45208629,1059.461116,1440.717478,1945.743318,83.46363553
2001,5,7083.1,333.3875353,716.6500464,500.3182583,2.040893667,1064.89768,1402.881863,1961.357828,83.72087062
2001,6,7097.1,342.92838,716.2332747,508.3811295,-68.17297541,1039.435443,1398.178464,1968.738024,83.91152031
2001,7,7109.2,347.2309678,696.5678038,512.9553169,-60.10303154,1015.540113,1385.704359,1963.815442,83.96284494
2001,8,7146.1,345.7816658,694.1215224,516.5677596,-4.27776389,1027.871961,1375.445036,1964.343467,84.02985882
2001,9,7054.8,336.6679442,686.5151812,514.2929707,-25.96420875,952.1031391,1334.359025,1968.233458,83.92636822
2001,10,7250.2,323.3665622,683.3954649,511.367673,-139.394024,957.146166,1335.03075,1984.621658,84.19333683
2001,11,7209.6,307.2877399,681.0075501,514.5106006,-114.2324853,958.1444334,1322.242854,1995.455575,84.23264504
2001,12,7190,306.4274214,693.5172714,516.3368636,11.13951578,955.8779044,1285.0367,2017.200237,84.2551298
2002,1,7217.7,305.0587723,668.0903267,522.4613406,44.62709506,970.3579895,1328.438845,2042.464164,84.37386564
2002,2,7259.7,297.4030642,673.3386501,533.8749761,-43.51645559,970.4760254,1362.861387,2051.294303,84.49339901
2002,3,7276.7,293.2604575,672.8848227,534.4724574,-1.752647144,979.1376948,1354.465858,2051.221436,84.62153704
2002,4,7345.6,292.2905501,659.280915,547.8336688,-0.907139419,1001.859109,1411.385907,2064.233088,84.78057038
2002,5,7321.8,284.3428814,663.1591147,542.2433285,20.77745197,1004.028893,1417.185733,2085.451822,84.79073992
2002,6,7366.1,279.2277521,659.7061362,550.2422917,37.489696,1016.596888,1441.844207,2092.220818,84.86643867
2002,7,7424.2,275.4391369,654.9277065,553.4188195,35.39312513,1021.084993,1432.079629,2097.244949,85.02624876
2002,8,7449,274.994162,661.8343462,549.649899,-14.84352272,1026.004455,1462.649286,2105.046507,85.18992143
2002,9,7426.1,272.2142915,659.8744901,549.7135819,55.32939571,1017.707296,1464.974917,2120.877025,85.35436657
2002,10,7469.3,275.7617703,647.4214031,558.5166723,-0.278869662,1008.291959,1441.644889,2129.666323,85.53990894
2002,11,7499.8,275.8694016,654.7054443,568.5336993,26.5356405,1019.495397,1505.986184,2145.353825,85.66013297
2002,12,7552.6,268.9798911,640.457063,583.8579535,63.15223075,995.0575725,1524.095339,2154.153586,85.75220358
2003,1,7579.5,273.4459668,633.1973686,593.6046514,-7.329915018,1007.631617,1504.331766,2172.394678,85.92606662
2003,2,7573.6,272.8323617,640.8607146,595.3017615,85.43483762,1014.979793,1494.902913,2178.464688,86.20247206
2003,3,7627.5,278.166991,652.4173951,591.4666822,14.9070746,1011.855461,1540.031176,2183.027514,86.40941024
2003,4,7661.7,277.513122,648.0675794,598.240085,37.05934969,997.2615947,1512.228413,2205.058092,86.40897643
2003,5,7669.2,284.6341001,660.3183829,599.904631,-26.29871109,1005.436971,1507.218226,2216.222421,86.41993751
2003,6,7722.9,284.5035264,673.7940167,613.0944843,-11.92463594,1034.300255,1521.619019,2229.345699,86.53526088
2003,7,7783.8,277.8700813,677.8299014,636.8360417,11.96651711,1043.297403,1548.444971,2226.668079,86.72063016
2003,8,7878.9,282.5509712,668.5657133,643.4357648,-32.0127294,1030.297799,1516.043869,2229.178361,86.9376869
2003,9,7874,288.7560683,692.452781,649.1165628,44.42721047,1053.974315,1562.85191,2237.90706,87.14400949
2003,10,7890.6,289.3516674,690.0919398,658.0652995,51.90207611,1077.625552,1583.804745,2254.610035,87.18245608
2003,11,7950.4,282.863144,696.8626963,672.8690051,28.13123859,1105.293551,1595.37176,2250.274318,87.31696664
2003,12,7974.3,289.4689836,693.1922545,691.9756311,35.16968763,1101.395663,1640.347978,2267.048543,87.53949268
2004,1,8037.3,284.3695521,676.5854028,688.7510026,-3.825499129,1100.259619,1639.926705,2283.271557,87.86102231
2004,2,8072.1,284.6031495,670.6591641,695.2786139,77.54787445,1145.864258,1683.529057,2305.923247,88.11780772
2004,3,8121,292.0066077,694.6459178,707.6680806,72.88762633,1177.738223,1740.347713,2320.100363,88.34542552
2004,4,8141.6,294.2588407,700.1380437,723.2743591,50.64016109,1169.763692,1744.681032,2329.797909,88.57884481
2004,5,8212.9,295.268335,708.1595257,737.4782822,85.89857143,1187.923161,1772.6015,2343.74417,88.88495724
2004,6,8204.6,295.964648,720.5458248,741.6157881,92.16625755,1159.233613,1823.714157,2357.118308,89.16026575
2004,7,8270.7,303.3326147,723.97516,750.644261,106.0862695,1177.389022,1805.51383,2375.464511,89.30563551
2004,8,8294.4,306.8129433,732.5648087,757.4007389,93.81644201,1182.121376,1835.926706,2383.329617,89.40595057
2004,9,8373,313.6145144,739.3827848,755.2363809,-13.05070946,1198.458783,1830.436994,2386.483446,89.55371906
2004,10,8417.9,314.5713382,757.4541299,768.3857797,83.60123921,1216.911619,1887.455886,2390.546553,89.79387188
2004,11,8458.4,317.120804,745.5444886,772.5525695,111.044864,1214.796404,1930.352818,2404.212187,90.07795644
2004,12,8516.5,319.7402547,760.6644772,789.9661312,9.500892686,1247.619747,1913.649211,2408.845695,90.27825479
2005,1,8521.2,327.0852466,769.1403452,796.163608,155.5937795,1257.628943,1939.570446,2431.940878,90.55217646
2005,2,8575.7,331.6048235,760.8836139,808.2113704,96.2626521,1267.699489,1972.050467,2445.953957,90.89982857
2005,3,8622.5,333.6014474,764.8390983,812.7924421,46.65557442,1279.270936,1923.280337,2448.756288,91.19455203
2005,4,8715.9,336.7031386,775.6335743,823.4105336,36.38954235,1304.053325,1994.256698,2454.198636,91.42644876
2005,5,8680.6,339.3382581,779.7477141,831.7663476,15.97045149,1297.24118,1974.005425,2468.894157,91.54789744
2005,6,8775.3,337.6198387,792.5318298,847.1315941,39.51800458,1299.107256,1999.439301,2486.028973,91.65482183
2005,7,8867.9,341.8818045,799.3426751,859.9817729,-24.08311763,1304.521721,2006.065913,2506.786974,91.97853655
2005,8,8872.6,347.7595792,816.3076362,864.0486494,36.97563306,1320.632648,2028.082187,2525.082001,92.29214211
2005,9,8923.6,355.315481,799.8896699,873.7308254,40.92748289,1307.489588,2092.662002,2532.741897,92.92607646
2005,10,8959.6,359.1625507,798.8680822,877.7987522,101.3736986,1336.440934,2146.89181,2531.55472,93.07188697
2005,11,8987.7,365.6191724,802.5429794,880.2038248,65.03321719,1350.991741,2125.204983,2535.743026,93.037465
2005,12,9026.8,372.0457021,828.6109007,882.0048534,104.3400853,1381.697838,2159.479336,2556.601189,93.19243813
2006,1,9100.1,381.3850079,832.4057025,886.7080004,90.21871589,1402.709962,2208.705481,2576.507503,93.63894731
2006,2,9134.7,388.3522759,858.4297832,889.4749381,23.6704908,1409.313411,2172.19521,2589.469309,93.81812321
2006,3,9168.1,397.2385634,863.1137381,880.7618909,109.3827889,1439.536003,2202.331435,2610.564934,94.03752582
2006,4,9223.3,402.9315457,849.4435833,864.4514091,50.84835609,1443.208312,2213.598895,2624.715644,94.37457318
2006,5,9254.1,410.7551971,855.4801139,849.9003308,103.257429,1465.183448,2260.879395,2627.752958,94.58754041
2006,6,9283.8,418.7727868,852.271798,831.6879045,77.74922035,1481.857242,2260.43783,2639.536705,94.79845625
2006,7,9360.4,421.3139643,844.2880846,815.3056431,34.00771292,1455.093656,2265.773222,2647.499516,95.07085638
2006,8,9368.6,427.3523072,862.8953623,802.3954837,108.3444463,1485.024029,2307.102781,2655.895815,95.35084473
2006,9,9393.9,428.9018737,864.5936425,793.4831455,88.92084109,1500.29602,2284.305078,2662.698348,95.3205677
2006,10,9413.3,427.5982559,853.8141813,782.7174477,24.56363478,1525.947345,2235.659955,2677.922137,95.30913736
2006,11,9431.2,436.5944745,869.5050971,769.6039672,75.73050102,1547.480498,2252.063888,2689.243443,95.49589815
2006,12,9516.5,445.8321879,867.355089,761.724002,16.97286748,1560.130383,2304.087947,2704.492372,95.93584871
2007,1,9553.1,446.717287,860.1666416,749.9337758,-3.347332048,1576.82704,2282.271157,2729.763943,96.33851232
2007,2,9590.8,459.6150608,883.5033982,738.0727163,64.7140069,1555.355064,2275.143703,2733.184164,96.67521534
2007,3,9631.6,467.8954618,887.0139678,729.9926789,-0.883680794,1609.222954,2369.384275,2744.006656,96.94483587
2007,4,9670.6,472.4677459,885.1269974,721.1967552,60.39852203,1598.846827,2341.74481,2765.146836,97.0405335
2007,5,9708.9,485.6696853,886.3570024,707.0792133,44.71490993,1629.829393,2356.826336,2788.804658,97.20452478
2007,6,9723.3,497.7147224,893.0377731,693.9511829,36.07857292,1646.55136,2375.587625,2793.404862,97.33755765
2007,7,9759.6,499.412819,866.3405158,679.9999126,24.52024715,1659.350482,2393.027747,2809.915698,97.45048507
2007,8,9800.6,513.8959742,895.2246286,661.6623707,43.703514,1695.72142,2393.733216,2824.91726,97.48273153
2007,9,9837.5,524.5269405,901.2804795,643.9333468,77.71423884,1707.501479,2412.13357,2838.141972,97.65793977
2007,10,9853.9,537.002639,891.8781864,625.1566137,-6.655844398,1751.370623,2437.073866,2850.284986,97.7300209
2007,11,9928.6,529.4027184,890.3544504,607.1337782,22.6412912,1769.693074,2491.854613,2866.550563,97.98693038
2007,12,9947.6,528.8268347,888.9902736,587.5031184,49.81955129,1775.175735,2469.146344,2879.018228,98.15331666
2008,1,9963.2,541.7901045,901.1043284,569.8780823,77.60748029,1800.082772,2546.233707,2899.613502,98.36693933
2008,2,9955.7,540.2433007,873.1065119,549.9128767,-53.01662738,1823.029808,2609.990916,2923.768797,98.51107238
2008,3,10004.2,538.6304816,862.4937404,548.1423785,-84.99884689,1820.802217,2557.930737,2948.087143,98.66810091
2008,4,10044.6,550.0199211,864.8899852,536.6331514,-54.58514174,1883.508872,2659.751414,2963.1655,98.73707295
2008,5,10093.3,557.2844123,859.8634086,529.1823725,-98.98932856,1910.99769,2670.440874,2981.341425,98.93846819
2008,6,10149.4,554.1761325,845.8702313,520.5922699,81.8174674,1966.806853,2709.423957,3005.648532,99.30974122
2008,7,10151.1,560.0378229,835.222478,513.168101,58.19203503,1982.275881,2799.641734,3042.95264,99.5192379
2008,8,10140.3,554.2012594,817.391812,498.3179029,-20.65019973,1947.608934,2709.491882,3061.612565,99.57731979
2008,9,10083.2,563.7689615,814.6742052,482.5299593,-93.87883738,1840.91759,2582.527421,3063.009711,99.93005846
2008,10,9983.3,568.4229481,761.6814202,463.6036607,-40.53846736,1818.114275,2552.904581,3064.780233,100.0462435
2008,11,9851.2,559.0547034,736.6627861,442.8348892,-6.951783259,1713.908539,2264.102801,3053.985549,99.71206611
2008,12,9744.2,541.0213327,728.8249752,423.3559309,-147.9537494,1595.287389,2117.644907,3030.281453,99.68333051
2009,1,9792.1,518.1052921,675.2377824,410.870215,-96.17269085,1509.59244,1977.208671,3015.802493,99.95849286
2009,2,9775.7,508.2501627,657.5931945,395.9855082,-175.3786972,1532.536624,1881.22043,3041.046289,100.1769553
2009,3,9742.9,497.7281091,644.1077067,383.9093321,-165.3116106,1516.363107,1881.658071,3049.354176,100.0438217
2009,4,9741.9,470.248072,628.3378552,372.5540375,-147.2462141,1498.020153,1870.060059,3070.87607,99.90470652
2009,5,9759.7,456.7649852,632.7688708,364.4569851,-194.745062,1519.651395,1840.547306,3083.934983,99.78793507
2009,6,9807.6,438.4625596,642.0193015,367.1335525,-221.7717244,1550.548785,1882.777508,3104.666242,99.99368894
2009,7,9835.2,425.4961443,643.8849861,376.7384935,-219.4601051,1572.375666,1979.583883,3110.627884,99.82287408
2009,8,9961.9,412.7425917,630.6595477,384.8005594,-258.8566943,1579.701068,1967.027837,3110.8247,99.88441322
2009,9,9875.4,399.9398419,642.7702065,389.8183369,-139.4791962,1637.266559,2059.402762,3116.038533,99.91311807
2009,10,9924.6,386.3230887,636.6269333,390.2018588,-6.997625127,1691.290553,2101.128903,3124.361707,100.0655232
2009,11,9946.1,377.840829,642.0363935,388.4681124,-13.38882523,1703.815915,2153.226572,3122.540313,100.1975707
2009,12,10000.6,366.6383428,655.6649937,382.1843179,-132.0285512,1741.707889,2204.321883,3119.048287,100.2451692
2010,1,10003.4,349.1541367,667.5894006,373.0069778,-21.00694962,1728.974991,2190.280037,3135.988706,100.4024162
2010,2,10034.7,351.8371199,679.533044,372.4786281,30.01357908,1739.826084,2250.419121,3127.988244,100.4889864
2010,3,10095.5,356.2692535,701.0696583,378.8983648,27.17337074,1790.921543,2285.071014,3143.157547,100.6761753
2010,4,10106.9,362.3492051,712.7452057,394.3191654,34.32554785,1778.179932,2278.77948,3169.227668,100.8180585
2010,5,10140.2,363.5965091,715.363986,395.3180799,6.997790133,1835.2308,2338.500444,3184.583465,100.9729018
2010,6,10165.9,367.538848,729.0159197,387.4003215,109.0216632,1828.625158,2394.496753,3190.569003,101.1120434
2010,7,10184.3,357.9833853,754.1063535,365.4543373,119.1786168,1863.755252,2361.931535,3188.326208,101.270363
2010,8,10247.1,362.7783136,748.2428022,352.8103271,107.2784927,1868.009437,2424.191077,3189.725427,101.4403299
2010,9,10268.9,362.5408567,751.2056018,353.6406428,138.1748937,1877.798843,2428.481955,3206.005793,101.5762104
2010,10,10343.7,367.4934741,763.534538,362.1257359,118.4453866,1948.128975,2456.030019,3199.757954,101.8013137
2010,11,10399.8,374.2406848,771.7522404,367.6566262,-8.707951346,1967.717944,2451.507537,3184.96457,101.9441884
2010,12,10436.1,368.7129782,787.8241901,369.4626984,77.45656954,2000.844987,2520.170014,3167.983028,102.0999326
2011,1,10474.7,335.0333818,796.475228,367.0389193,13.20574897,2014.796704,2605.299654,3154.623397,102.2098287
2011,2,10512.4,342.6227786,792.6513959,365.393034,-28.7737064,1995.43454,2544.78528,3147.64097,102.3701571
2011,3,10583.5,351.8211383,805.7045359,367.0753769,94.38695417,2089.777112,2637.37965,3159.344891,102.6178073
2011,4,10624.6,356.7936016,809.0534943,370.7813929,86.08438407,2117.462071,2653.647835,3176.728277,102.922978
2011,5,10653.1,369.5951621,804.86429,372.2608709,93.2849266,2116.768683,2714.782512,3181.164787,103.1955431
2011,6,10676.4,387.562202,815.0745702,374.8773583,9.744691693,2090.686664,2717.335517,3193.595713,103.3182602
2011,7,10727.1,390.4454137,843.5337052,376.0763555,10.86649429,2135.748421,2720.324448,3174.40592,103.5880818
2011,8,10745.6,397.3139083,871.2976046,381.0766976,46.2671731,2135.268559,2711.916089,3184.047002,103.8066035
2011,9,10790.6,403.6189213,870.1918334,382.6347169,-101.8696679,2157.604942,2713.563558,3172.081211,103.9060989
2011,10,10827.6,408.1186244,876.5640273,385.0393972,139.9065074,2152.451165,2725.21028,3155.358685,103.863231
2011,11,10828.7,414.4059198,874.4379149,389.3878825,92.32978136,2129.581074,2725.860528,3155.204066,103.927182
2011,12,10827.3,422.400019,898.976609,397.9110256,45.71070646,2140.87871,2766.313502,3170.761877,103.9629097
2012,1,10905.6,436.5303807,910.9925042,410.3600506,68.24105603,2134.589525,2780.428379,3175.045553,104.2355235
2012,2,10975.9,436.9769355,918.3234965,416.7470044,99.84294849,2164.855192,2724.637898,3172.201089,104.4636788
2012,3,10987.2,445.5298284,931.9977082,417.6650587,28.23300044,2209.286585,2847.800721,3167.489787,104.698863
2012,4,11017.4,452.2780922,934.6990431,418.1703735,86.60704259,2196.231852,2799.150531,3150.802233,104.8687319
2012,5,11010.3,457.9530036,943.3181704,419.7375093,90.24349412,2199.040242,2785.123104,3160.079968,104.925024
2012,6,10997.4,456.9761518,944.1730262,423.7578789,90.90846298,2204.139997,2757.854202,3168.06975,105.036207
2012,7,11034.9,457.3050961,944.4232755,426.8688382,128.7881885,2195.692843,2744.541809,3159.314716,105.2082045
2012,8,11054.9,449.8994966,923.5229728,434.7853866,60.30107518,2184.425141,2738.364399,3164.157006,105.5298133
2012,9,11131,451.1083387,938.2140089,444.264371,33.11774778,2247.924627,2750.686514,3155.272491,105.7836139
2012,10,11144.7,446.2576522,940.9096485,455.8405222,-33.17620222,2179.650672,2714.293313,3153.252809,105.964224
2012,11,11161.7,440.1804301,962.1273657,463.2587327,34.52119505,2209.986391,2788.441843,3143.374573,105.902652
2012,12,11186.5,444.8548943,962.5609426,469.0579963,53.89401636,2252.352718,2734.839673,3133.949925,105.9394005
2013,1,11225.4,435.2811793,959.7433409,477.0687732,171.6304179,2238.633691,2766.135292,3120.265643,106.1381407
2013,2,11283,439.5710953,974.7041834,487.4380643,11.79470703,2256.876458,2809.792775,3130.699773,106.4654694
2013,3,11261.6,443.0896487,988.3856207,495.0530459,7.46486778,2231.151711,2709.233381,3111.165763,106.4431528
2013,4,11253.9,448.3418358,960.4771804,501.9487043,104.3237454,2248.064913,2762.016935,3113.342228,106.4401587
2013,5,11279.5,455.3104996,995.8227941,507.4021182,19.53511952,2238.05996,2796.126078,3109.972527,106.5379985
2013,6,11320.2,460.411367,984.926083,512.6596324,69.77313535,2273.04398,2745.14904,3116.999568,106.732322
2013,7,11343.1,475.130833,962.1493707,518.1951287,101.6954339,2268.599477,2753.090477,3104.263999,106.8955523
2013,8,11370.2,475.8954545,968.163208,522.8407605,142.1172295,2273.74971,2755.529475,3112.370218,107.0877244
2013,9,11423.9,477.3507564,975.3948915,524.4400333,132.7173327,2279.989375,2792.426584,3120.311587,107.2688887
2013,10,11465.2,479.2512333,988.0383004,522.4824544,127.9070966,2328.796799,2792.3029,3116.56852,107.4689817
2013,11,11542,483.5314639,1016.804277,525.788335,121.7426604,2349.150937,2776.539219,3122.481337,107.6405799
2013,12,11566,490.2385562,1019.030649,528.1429531,98.18223627,2333.17181,2765.018262,3114.197504,107.7968665
2014,1,11576.3,504.5032994,996.5808372,530.3659454,51.24533033,2327.317964,2819.424859,3123.298311,107.9579844
2014,2,11629.1,518.4412917,1010.666924,529.9104522,66.71383407,2315.119093,2845.117402,3126.065888,108.0492088
2014,3,11715.1,523.505087,1023.709364,538.4587511,13.57584314,2377.586463,2904.726906,3131.318534,108.2436268
2014,4,11748.4,532.4707922,1021.750515,546.4764546,92.75236806,2374.655895,2925.218232,3140.062163,108.4925523
2014,5,11787.3,536.1541737,1031.980799,552.1545234,102.449539,2403.165472,2905.295668,3146.316659,108.7045944
2014,6,11840.1,542.7248429,1061.891863,555.3354033,52.9040919,2395.919957,2881.220193,3153.506399,108.8784991
2014,7,11881.1,540.2959051,1066.994485,561.4873179,136.2575481,2398.156488,2881.364087,3177.847411,109.0956916
2014,8,11966.8,542.638072,1096.770142,565.8638978,93.59816212,2400.752597,2866.918236,3181.285135,109.1644106
2014,9,11975.6,543.921766,1091.149717,576.0644405,65.90529009,2367.990897,2886.048572,3175.467195,109.3002547
2014,10,12050.4,556.9092441,1054.971279,579.6502085,104.2817984,2396.19521,2906.660792,3184.51287,109.3536621
2014,11,12098.2,557.4222786,1041.042105,590.6618864,88.72265757,2368.762777,2873.477712,3165.453924,109.3741335
2014,12,12095.6,551.0654704,1059.991201,601.2392188,67.4315484,2358.187517,2902.402179,3179.429169,109.3075924
2015,1,12088.3,552.0476654,1067.350439,605.3433173,118.1894264,2295.419023,2830.733348,3166.039969,109.1088418
2015,2,12128.6,551.665854,1071.390293,608.7415594,178.9867121,2278.29312,2744.954539,3170.763082,109.3210909
2015,3,12209.6,554.2688336,1081.34246,609.0875419,148.6298573,2293.432043,2906.085216,3191.759457,109.5484566
2015,4,12228.3,556.0489376,1075.548925,616.1145251,129.3844506,2317.18762,2823.148979,3208.537816,109.6922852
2015,5,12302.8,557.7069927,1065.777119,624.8294222,55.67798992,2299.913687,2790.821128,3215.1294,109.93824
2015,6,12321.5,556.5044643,1079.413087,634.4670748,169.2945613,2294.682297,2819.072905,3235.613493,110.1160965
2015,7,12374.9,541.0740293,1086.355785,640.032334,73.01647794,2284.123553,2790.414192,3232.208899,110.2384312
2015,8,12408.3,539.318547,1105.224314,646.48964,88.83189822,2241.406785,2796.496103,3234.379998,110.2883758
2015,9,12440.1,528.3479571,1100.330159,653.4098378,155.1016224,2244.358434,2775.285514,3238.512708,110.3323186
2015,10,12454.1,513.2697099,1094.42329,656.1603958,92.99542346,2224.774543,2749.6591,3249.333971,110.4558878
2015,11,12499.2,505.5260959,1099.682345,662.0659124,37.2605463,2207.082177,2723.704005,3238.343094,110.57244
2015,12,12531.4,494.2245263,1056.359554,669.7034565,95.95003142,2198.330956,2717.136131,3246.379272,110.5080517
2016,1,12536.6,499.184611,1066.183708,678.9514916,42.27899622,2150.876942,2696.758395,3244.24807,110.547758
2016,2,12584.5,504.0129096,1040.746002,690.088051,-13.6406004,2179.43339,2744.992557,3249.712045,110.5250514
2016,3,12593.3,510.656278,1031.686651,695.5372793,97.94360669,2169.277259,2636.514156,3251.044221,110.6765771
2016,4,12699.8,503.811512,1048.733249,689.8796837,36.98990338,2193.836997,2665.688328,3245.049153,111.0603583
2016,5,12750.4,509.9634913,1048.676023,689.6908035,-19.25106495,2196.919742,2700.614972,3260.261086,111.2725805
2016,6,12814.8,512.3862204,1035.400617,689.3470409,18.82815916,2214.649273,2743.843752,3279.163355,111.4114241
2016,7,12849.4,525.4079125,1044.155528,691.0966803,-39.46625822,2230.769673,2731.059604,3273.360946,111.46826
2016,8,12883.7,526.7210431,1033.294089,692.025654,58.07852694,2253.403755,2755.24533,3270.280902,111.6162393
2016,9,12965.2,524.7243346,1045.386239,693.7116461,30.80973074,2261.159084,2737.558691,3280.081137,111.8011041
2016,10,13006.2,515.7572765,1045.802451,704.1083893,-35.51308813,2231.073101,2770.324109,3285.187972,112.0473685
2016,11,13046.9,527.1807198,1035.896271,714.4515953,151.8920245,2220.621569,2805.493659,3292.308072,112.1665319
2016,12,13117.7,534.3261235,1051.202802,719.9703857,91.98306699,2272.742527,2841.559014,3282.876,112.3552825
2017,1,13160,540.8989807,1052.715443,731.0996732,23.65972763,2288.321993,2908.323459,3295.559344,112.6983445
2017,2,13175,549.5357769,1055.477337,736.1482392,-8.584427285,2296.635625,2863.435594,3327.611235,112.8261462
2017,3,13239.7,554.8365356,1064.624343,738.2869307,-15.49230309,2301.84354,2863.493244,3337.574955,112.7140109
2017,4,13281.7,555.129545,1071.519188,730.0620853,-79.83454117,2299.593743,2885.890889,3322.502339,112.9514772
2017,5,13310.3,568.3519448,1086.039828,728.2925109,11.60125589,2309.21775,2882.51781,3341.961788,113.000523
2017,6,13329.1,565.5114632,1089.441198,730.1069585,82.78928726,2335.809388,2877.9882,3331.754849,113.1355658
2017,7,13369,561.2577368,1106.603033,721.7633048,33.16077434,2334.078483,2873.187461,3335.963548,113.3246341
2017,8,13392.8,556.9238183,1099.230431,725.3265947,109.826447,2337.552226,2865.950475,3355.886892,113.5760998
2017,9,13525.5,558.6984464,1127.183376,738.7194998,-17.28422295,2366.192705,2901.122118,3377.537744,113.9402816
2017,10,13569.6,559.0022882,1128.062344,744.8459008,-27.80168691,2369.519747,2946.754609,3395.737272,114.1053491
2017,11,13665.3,568.5281188,1149.345685,757.2639954,36.13093849,2425.102392,3021.880876,3405.574976,114.2949942
2017,12,13728,583.4872999,1150.080433,765.0608189,39.79974874,2463.992198,3096.063645,3418.342449,114.4240111
2018,1,13747.3,585.8842989,1146.482285,775.2521584,46.61994939,2427.771588,3093.023608,3442.280178,114.70206
2018,2,13753.2,599.621048,1153.253668,776.900259,76.44363726,2464.741638,3144.011199,3442.509433,114.844723
2018,3,13827.1,598.6659597,1176.702383,752.534358,-55.9985881,2512.448346,3090.03056,3445.826602,114.9384109
