Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1999,8,6355.721732349658,283.07230454171645,893.4917762174365,459.16971860319325,37.644204361084824,1002.4541096053957,1279.6358111819384,1739.3992985485386,81.30958037819569,9491.317333045086,11673.061512429496
1999,9,6394.281595050075,284.49166414970585,892.3853947336486,461.150521805611,58.146727932877795,1012.9283720911302,1294.7500206818145,1755.8881360454227,81.44729611809028,9564.522391126657,11743.204313693943
1999,10,6438.114843848373,286.2821119870217,884.9204380322586,463.29998565792164,90.96931488492363,1023.0944159929849,1306.3240412695418,1774.815071285065,81.58806693553203,9655.172140419008,11834.04939358127
1999,11,6487.385811185214,288.4623495500018,885.660352276848,466.18983565649245,93.49896823675788,1031.655836365657,1325.437914366361,1786.411857997992,81.77769389993952,9713.827096902602,11878.333361647638
1999,12,6541.19934496641,291.05553846297664,894.0192096908936,469.7101786855855,68.13171687831853,1038.8497476413586,1351.338044364098,1791.3730707169423,82.01023916452843,9743.000762678386,11880.22478892183
2000,1,6599.569107009189,294.077478385172,910.9138014713184,473.9202021549428,18.61095759186063,1044.5891171163523,1384.5733107864016,1789.2269819642017,82.28782804704981,9746.334334906636,11844.199277363308
2000,2,6646.264618167065,297.93440991502786,926.2711071985293,476.97531877868335,9.796814538540142,1053.1228495109601,1409.379381721428,1793.229506605525,82.49685683887162,9794.215242992903,11872.228371224412
2000,3,6682.266274823748,302.58811169980004,939.9150913301531,478.90447906637417,20.192227869599225,1064.2880333726873,1426.4473074921693,1802.8435114302722,82.64331511407858,9864.550422100463,11936.295644098627
2000,4,6706.670574354691,308.1009665207276,951.3437086437216,479.57803285428275,73.12695132497201,1078.4747968182319,1435.1031625174253,1818.745161495828,82.72144931094803,9980.93702949503,12065.71827819036
2000,5,6735.822065841512,313.53436060231394,958.4163351195615,479.205421674669,99.89818461117717,1092.765769832588,1450.3415515503436,1830.285410924799,82.84034871588901,10059.585997056274,12143.340960039703
2000,6,6769.4073598037985,318.86467287695854,961.5399562367174,477.916545471048,98.1748640638508,1106.859433349181,1471.4552859322305,1837.669427579374,82.99720197316292,10098.976973448696,12167.85232918357
2000,7,6808.296147092507,324.08254844496275,960.5755175691826,475.6991002794814,66.50053917458821,1120.6097445501287,1499.2834305063307,1840.2925997866625,83.19710928157426,10096.772766391183,12135.965844942313
2000,8,6845.678771405536,328.250997036792,960.0871987562797,474.9477090844292,52.85092709743644,1127.369610249592,1516.958190566448,1844.4549096338444,83.37495941072795,10116.681932697464,12133.957250713502
2000,9,6881.325081501962,331.36645451824506,959.9372836745382,475.55319063608914,52.248533727975364,1127.6206452002798,1524.8583789272218,1850.2524905794935,83.53193130769779,10153.445300911364,12155.16646384026
2000,10,6914.909078589371,333.3326988149986,960.4096850704449,477.6289370864885,68.88987511298562,1121.028109427533,1522.2108224867634,1857.959334467885,83.66496765096724,10211.946896082942,12205.762080354885
2000,11,6945.367206942259,333.5331443133574,959.6628799752896,479.924190001578,61.79481030645125,1115.2145008541129,1518.2922851821197,1867.9734693564337,83.82158398515315,10245.177916567363,12222.60118394092
2000,12,6972.923714468368,332.13415687164394,957.527434954266,482.44687291193344,32.215314580563145,1109.957389718354,1512.8968923311165,1880.1671961756813,84.00044836387957,10254.475187349693,12207.643396054951
2001,1,6997.635071112498,329.043901208904,953.8733674795074,485.14638589031085,-7.401246346831986,1105.6400117707935,1506.3134044359156,1894.7633415069226,84.20521119393135,10252.38742818619,12175.478551528266
2001,2,7020.960440672162,327.7298437840426,945.9886343980197,488.640098380464,-39.83747723288351,1097.8470193412134,1491.0665554866578,1911.3637658913726,84.393128052126,10261.625769747732,12159.314397505883
2001,3,7042.604488215334,328.1262550070534,934.2379981224732,492.9135157292249,-44.56127642028453,1086.612968887994,1467.8200400774276,1929.5728926017052,84.56266075394261,10301.686802066073,12182.311566616323
2001,4,7062.212825498331,330.5704302535425,918.4069457948228,498.0688619182195,-19.27897255765804,1071.698467474564,1436.2314024070654,1949.317702283345,84.71139324842153,10374.7648582581,12247.189498859316
2001,5,7074.23149240743,334.68614548643893,904.6372264095397,503.2320328272548,-9.37827709241852,1055.107428519484,1411.7676518969893,1961.0346332857475,84.80650204601281,10411.783029946488,12277.104678008589
2001,6,7079.855682094244,340.0434242600186,892.8558277956372,508.2991052545255,-6.1427503499234435,1036.9941040059516,1393.700945695946,1965.4476644309061,84.85210470556568,10423.652111795414,12284.494471840366
2001,7,7079.093695151536,346.6110401279995,883.3552937635409,513.1705029800002,-12.686585431106408,1017.2607068683277,1382.5397091293291,1961.9535564265861,84.84604301581236,10406.218500757554,12264.824770694606
2001,8,7097.639397293615,345.5257493834152,876.3581436739909,515.3862024473563,-27.685124149298765,998.1983717670289,1366.5719894372091,1963.8003018416794,84.85166730733528,10402.651052820576,12259.807476901853
2001,9,7133.466907554848,337.46321048858516,871.586562562468,515.2432945726439,-49.928290419594845,980.0409213646436,1346.4883014334625,1970.7461417317352,84.86728967685235,10412.130446421865,12268.72035865402
2001,10,7187.817591991287,322.0209667778021,869.0730647489358,512.5899038077104,-83.86345211810712,962.8229166907842,1321.5647437635573,1983.5352433751939,84.89395135314625,10432.431491510048,12288.780678982275
2001,11,7222.577184223872,311.0379765651518,865.6604353056538,513.1101133051935,-89.73785718144966,954.3655524517854,1309.865574918943,1998.497939143964,84.91254853690307,10465.64576889523,12325.205107166052
2001,12,7239.405223784842,304.14105665704614,861.4664999454101,516.5999828870964,-68.7986907004432,954.1115308574306,1310.869681317499,2015.2668174808414,84.92650010995068,10511.322739594725,12376.964464550132
2002,1,7236.328724590236,301.87492687574627,856.2926012230414,523.430861138735,-1.198047822306476,962.6116054061702,1325.8481188550588,2033.7294808189083,84.9356887527818,10587.22203337547,12464.986378330534
2002,2,7247.034512634093,298.87816434332365,851.5245494509342,530.3266281523462,-0.008026324283748693,972.7896347958025,1346.8463486629228,2049.2080714562476,85.03834597486865,10602.90718584554,12468.383603061864
2002,3,7270.836762775667,295.0469087809301,847.2828493260248,537.1425107089188,0.6060741465902247,984.4987597980271,1373.1055324820177,2061.962447724845,85.22696527234952,10624.270780778985,12465.856019662657
2002,4,7309.55298807976,290.09002931368667,843.7153866277894,543.6788350019586,18.792212357109833,997.5772956888815,1404.3613242978245,2071.705166855462,85.50792406712635,10670.750589626821,12479.253479771014
2002,5,7345.507776219564,285.2205854970079,842.7484329349031,547.5740375946922,18.672418734252357,1008.2668788989048,1426.2983302904038,2080.781458358766,85.73804748742944,10702.473257947686,12482.758322105292
2002,6,7378.439235700676,280.5893851893054,844.0361804373073,549.1471274033491,19.835368908637818,1016.6558254122139,1439.8403454117722,2089.3133747857714,85.92002844544417,10738.176152425489,12497.8731347183
2002,7,7407.420928512226,276.2599272805266,847.6737464993661,548.233803036845,23.113653377277604,1022.4621037621731,1444.230953725402,2097.4094006975633,86.04535978119026,10778.342609440573,12526.349633320666
2002,8,7433.785776645688,273.6717249403414,847.2393352741267,550.0397350324894,25.635717199736217,1023.1428387300554,1452.1199454960224,2107.2000127707547,86.1576463199711,10808.59519509717,12545.137497090342
2002,9,7458.0932948420905,272.66834777913203,843.0869182265075,554.4264619306655,27.15062942298618,1019.1950575077717,1463.249100778575,2118.490586531682,86.26199389883865,10829.862195462258,12554.616124643115
2002,10,7480.458696072008,273.309749770379,834.815451758731,561.759877472426,27.620648112880087,1010.4754952979084,1478.326201988314,2131.362383977274,86.36272325348324,10841.476100473294,12553.420841828338
2002,11,7506.21877258647,273.5904728996931,828.7571346436297,570.0575520032053,29.454415761344947,1006.2512411264471,1491.351958000843,2143.3498742499446,86.5309550000166,10866.327505269892,12557.734402986545
2002,12,7534.922531341523,273.59977732992775,824.9274135976395,579.0825705243686,32.32493612577497,1006.0732635756447,1502.1218400108428,2154.58774177278,86.7563217465001,10903.396394256815,12567.840792186049
2003,1,7566.540183900283,273.2782460859261,823.6277963565341,588.6503631609775,36.70636165187758,1010.3333234682929,1510.2327830219028,2165.047489278075,87.04088105819864,10953.950980880063,12584.834675048682
2003,2,7594.449704650131,274.36943313059027,825.5180175588538,594.5546733971295,33.301618358077235,1012.2116377048287,1514.2940023818621,2177.447779015409,87.1989991859329,10997.558861433157,12612.024179295056
2003,3,7619.510111449586,276.7523207834835,830.3541860846121,597.2949634418934,22.992019990045176,1011.9550388268785,1514.773214596235,2191.5047317065164,87.24311975586842,11035.590157686778,12649.238345175601
2003,4,7641.710822693978,280.51595894612376,838.228562670013,596.6783048513468,-2.006915579329462,1009.1614590577835,1511.4516777896474,2207.339469981404,87.16423015471166,11060.175984831669,12688.893098924262
2003,5,7679.825486599195,282.6859800009009,846.6169137398915,601.8972343724321,0.0872942589353372,1010.8365310204381,1512.3403627592675,2218.3803399396365,87.19986123926924,11127.989417172163,12761.476060882569
2003,6,7732.26369070683,283.3980610529752,855.5545235900955,612.5244607762214,0.7196213203941246,1016.9020099217778,1517.3079594510855,2224.98019007896,87.34090860601906,11209.034597996168,12833.65925188429
2003,7,7799.940510904654,282.51856024129995,865.0837064371606,629.1615346854447,0.05455131278527594,1027.8050727673872,1526.778717833038,2226.69726761128,87.59860276417031,11304.482486126974,12904.866207239036
2003,8,7850.655083969722,282.7602085735142,874.5057902125321,643.7743917428661,7.242387561750688,1041.6099988075612,1540.9344872803626,2230.499370245188,87.78960920209053,11390.112743832773,12974.329020662208
2003,9,7885.904405125619,284.02123118518597,883.6105033503076,656.3640735716897,17.003061125464033,1058.0849284250514,1559.4867948866006,2236.403362143532,87.91878803373919,11461.904770040246,13036.923081380164
2003,10,7904.108783781276,286.41731468622845,892.2127796354578,666.4462278958688,31.333281362442253,1077.2473031859927,1582.4762962599148,2244.790796264749,87.97701626478435,11520.0801905521,13094.4202016128
